2.4000000000000004,-0.9162907318734673
2.41,-0.8915981192840087
2.42,-0.8675005677057194
2.4299999999999997,-0.8439700702937405
2.44,-0.8209805520694542
2.45,-0.7985076962196921
2.46,-0.7765287895001542
2.4699999999999998,-0.7550225842784141
2.48,-0.7339691750808066
2.49,-0.7133498878761296
2.5,-0.6931471805587694
2.51,-0.6733445532647685
2.52,-0.6539264674065655
2.5300000000000002,-0.6348782724364824
2.54,-0.6161861394229328
2.55,-0.5978370007561674
2.56,-0.579818495252669
2.5700000000000003,-0.5621189181542667
2.58,-0.5447271754407134
2.59,-0.5276327420817689
2.6,-0.5108256237655424
2.6100000000000003,-0.49429632181476724
2.62,-0.47803580094408876
2.63,-0.4620354595970778
2.64,-0.44628710262849913
2.6500000000000004,-0.4307829160923065
2.66,-0.4155154439618303
2.67,-0.40047756659644357
2.6799999999999997,-0.38566248081124205
2.69,-0.3710636813913933
2.7,-0.3566749439380648
2.71,-0.34249030894710514
2.7199999999999998,-0.3285040669723378
2.73,-0.3147107448393606
2.74,-0.30110509278426106
2.75,-0.2876820724520794
2.76,-0.27443684570219423
2.77,-0.2613647641340157
2.7800000000000002,-0.2484613592981954
2.79,-0.23572233352059016
2.8,-0.22314355131424957
2.81,-0.21072103131548292
2.8200000000000003,-0.1984509387237532
2.83,-0.18632957819138327
2.84,-0.1743533871449212
2.85,-0.1625189294976919
2.8600000000000003,-0.15082288973462507
2.87,-0.13926206733365382
2.88,-0.12783337150968105
2.89,-0.11653381625600318
2.9000000000000004,-0.10536051565774143
2.91,-0.09431067947117493
2.92,-0.08338160893895595
2.9299999999999997,-0.07257069283491457
2.94,-0.06187540371804213
2.95,-0.051293294387511366
2.96,-0.04082199452023288
2.9699999999999998,-0.03045920748474509
2.98,-0.020202707317539956
2.99,-0.010050335853506275
3.0,-1.6239086941285183e-05
3.0100000000000002,-0.02046533880714515
3.02,-0.0419114823835279
3.0300000000000002,-0.06443234258250383
3.04,-0.0881347163850507
3.05,-0.113142107780164
3.06,-0.13959847954334578
3.07,-0.167673058469082
3.08,-0.19756662446071757
3.09,-0.22951988160170658
3.1,-0.2638248011692865
3.11,-0.3008403017782553
3.12,-0.34101442347032523
3.13,-0.3849165173850397
3.14,-0.43328542383372565
3.15,-0.4871042301863638
3.16,-0.5477214130107753
3.17,-0.6170578573284531
3.18,-0.6979850639477491
3.19,-0.7950787211705121
3.2,-0.91630814094836
3.21,-1.0775331016316347
3.22,-1.3183522480478003
3.23,-1.8041384471108164
3.24,-2.019958382656394
3.25,-1.3863176359607128
3.2600000000000002,-1.1146876901837033
3.27,-0.939004120288975
3.2800000000000002,-0.8087522439494883
3.29,-0.7051048101804626
3.3000000000000003,-0.6189524867258335
3.31,-0.5451878654048014
3.32,-0.4806580270564461
3.33,-0.4232791840408236
3.34,-0.371602020841133
3.35,-0.3245776845153891
3.36,-0.28142261069579894
3.37,-0.24153597148146644
3.38,-0.20444692894952227
3.39,-0.1697796458377464
3.4,-0.13722933017048008
3.41,-0.10654538491712702
3.42,-0.07751927489637696
3.43,-0.04997560989264812
3.44,-0.023765472231029906
3.45,-0.002523243169571896
3.46,-0.0582091046442042
3.47,-0.13129372712789208
3.48,-0.2370666074195987
3.49,-0.4285439786155121
3.5,-0.8725277635730113
3.5100000000000002,-0.35216056391618666
3.52,-0.19311601976615536
3.5300000000000002,-0.09540855705439985
3.54,-0.024364306033363606
3.5500000000000003,-0.09990456259516409
3.56,-0.07715673984990784
3.57,0.010859197958212403
3.58,0.10559499977489674
3.59,0.14401568377543714
3.6,0.18408162864016359
3.61,0.1947669323785967
3.62,0.20867737671823985
3.63,-0.019298348096733753
3.64,0.23260402589024898
3.65,0.25587034910262907
3.66,0.2843770383001043
3.67,0.30708151520618393
3.68,0.3424409991188241
3.69,0.34927633999330127
3.7,0.35204891178888525
3.71,0.36354734704640485
3.72,0.36762806303481166
3.73,0.37452461637377654
3.74,-0.11188706471905895
3.75,0.35940335219150943
3.7600000000000002,0.3920024893807487
3.77,0.4093568972174983
3.7800000000000002,0.4102125086442941
3.79,0.42433776849763366
3.8000000000000003,0.43169461377604956
3.81,0.43542184933136124
3.82,0.43401591600903455
3.83,-0.36968859651336844
3.84,-0.04437911294529785
3.85,0.006223038306610545
3.86,0.3837793496267823
3.87,0.4288241881305467
3.88,0.4656957893915241
3.89,0.49005550852400903
3.9,0.49695587067928776
3.91,0.49061556850217886
3.92,0.5327949442387934
3.93,0.5528772891120123
3.94,0.5548386872930421
3.95,0.577224643026533
3.96,0.5330695752336041
3.97,0.5892156554454671
3.98,0.6155080761768471
3.99,0.6407768484220377
3.999,0.6772766324998194
